#Org.,Prog.,Econ.,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
,165,22799,ALUMBRADO PUBLICO .OTROS TRABAJOS REALIZADOS OTRAS EMPRESAS,,1.0,2.0,20000.0,0.0,20000.0,12527.59
,165,63300,"MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE.",,165,63300,0.0,0.0,0.0,0.0
,165,22100,ALUMBRADO PÚBLICO.ENERGÍA ELECTRÍCA.,,1.0,2.0,200000.0,-6500.0,193500.0,126186.86
,169,21200,BIENESTAR COMUNITARIO.REPARAC. MANTENI. EDIF Y O.CONSTRUC,,1.0,2.0,6000.0,0.0,6000.0,2048.38
,169,21400,BIENESTAR COMUNITA.IMANTEN. Y REPARAC. VEHICULOS MUNICIPALES,,1.0,2.0,12000.0,0.0,12000.0,22998.04
,169,21500,BIENESTRA COMUNITARIO.MANT. Y REPARAC. MOBILIARIO Y ENSERES,,1.0,2.0,6500.0,0.0,6500.0,5252.67
,169,22100,BIENESTAR COMUNITARIO. ENERGÍA ELECTRÍCA,,1.0,2.0,500.0,0.0,500.0,0.0
,169,22104,VESTUARIO SERVICIO MANTENIMIENTO MUNICIPAL,,1.0,2.0,2500.0,0.0,2500.0,66.98
,169,22700,OTROS SERVICIOS BIENESTAR COMUNITARIO. LIMPIEZA Y ASEO.,,1.0,2.0,32000.0,0.0,32000.0,30753.12
,171,22699,PARQUES Y JARDINES.OTROS GASTOS DIVERSOS,,1.0,2.0,6000.0,0.0,6000.0,21218.72
,171,22700,PARQUES Y JARDINES.LIMPIEZA Y ASEO,,1.0,2.0,105000.0,0.0,105000.0,72856.37
,171,62500,PARQUES Y JARDINES. MOBILIARIO,,171,62500,10000.0,-2000.0,8000.0,7259.58
,172,60900,PROTECCION Y MEJORA MEDIO AMBIENTE. INV NUEVA EN INFRAESTRUC,,172,60900,0.0,86303.52,86303.52,84940.74
,179,22500,CANONES (VERTIDOS AGUAS RESIDUALES RAMBLA CHIVA),,1.0,2.0,5000.0,0.0,5000.0,0.0
,231,16000,SEGURIDAD SOCIAL,,2.0,1.0,760000.0,-43580.38,716419.62,682999.14
,231,16008,ASISTENCIA MÉDICO FARMACEÚTICA A FUNCIONARIOS,,2.0,1.0,30000.0,0.0,30000.0,21518.94
,231,22613,"PROGRAMA """"MENJAR A CASA""""",,2.0,2.0,4300.0,0.0,4300.0,2623.86
,231,22616,SERVICIO AYUDA A DOMICILIO,,2.0,2.0,0.0,0.0,0.0,0.0
,231,22699,ACCIÓN SOCIAL. GASTOS DIVERSOS,,2.0,2.0,120000.0,9880.0,129880.0,122219.1
,231,48000,ATENCIONES BENEFICAS Y ASISTENCIALES (SERV. SOCIAL),,2.0,4.0,4300.0,0.0,4300.0,4000.0
,234,22618,PROGRAMA PARA LA MUJER,,2.0,2.0,3000.0,0.0,3000.0,581.65
,235,22619,PROGRAMAS SOCIO-CULTURALES MAYORES,,2.0,2.0,2500.0,0.0,2500.0,0.0
,241,47000,FOMENTO DEL EMPLEO.SUBVENCIONES PARA FOMENTO DEL EMPLEO.,,2.0,4.0,100000.0,-100000.0,0.0,0.0
,313,22106,PRODUCTOS FARMACÉUTICOS (BOTIQUINES),,3.0,2.0,50.0,0.0,50.0,0.0
,313,22113,MANUTENCIÓN DE ANIMALES,,3.0,2.0,500.0,0.0,500.0,0.0
,313,22699,GASTOS DIVERSOS CONCEJALIA SANIDAD,,3.0,2.0,33000.0,0.0,33000.0,30192.11
,313,22700,ACCIONES PÚBLICAS RELATIVAS A LA SALUD. TRABAJOS OTRAS EMPRE,,3.0,2.0,30000.0,0.0,30000.0,21826.18
,320,22699,GASTOS DIVERSOS CONCEJALIA EDUCACION,,3.0,2.0,7500.0,0.0,7500.0,4251.4
,320,47200,EDUCACIÓN SUB.REDUCIR  PRECIO A PAGAR POR LOS CONSUMIDOREES,,3.0,4.0,6000.0,13800.0,19800.0,19757.35
,321,21200,EDUCACIÓN.- REPARAC. Y MANT. EDIFICIOS,,3.0,2.0,8000.0,0.0,8000.0,9544.12
,321,22100,EDUCACIÓN. ENERGÍA ELECTRÍCA. COLEGIOS,,3.0,2.0,45000.0,0.0,45000.0,51568.98
,321,22102,EDUCACIÓN. COMBUSTIBLE GAS,,3.0,2.0,4500.0,0.0,4500.0,8247.42
,321,22700,EDUCACIÓN.LIMPIEZA Y ASEO.,,3.0,2.0,55000.0,0.0,55000.0,45858.68
,321,62200,EDUCACIÓN. INVERSIÓN EN EDIFICIOS Y OTRAS CONSTRUCCIONES,,321,62200,0.0,0.0,0.0,0.0
,321,63200,EDUCACIÓN. INVERSION EN EDIFICIOS Y OTRAS CONSTRUCCIONES,,321,63200,37000.0,0.0,37000.0,36460.24
,323,22699,PROMOCIÓN EDUCATIVA.GASTOS DIVERSOS (EPA),,3.0,2.0,39500.0,0.0,39500.0,32557.16
,323,48900,SUBVENCIONES CONCEJALIA EDUCACIÓN,,3.0,4.0,10900.0,0.0,10900.0,10840.0
,324,48000,SERV. COMPLEMENTARIOS EDUCACIÓN. PREMIOS Y BECAS,,3.0,4.0,0.0,40500.0,40500.0,20123.5
,324,12000,OTRAS ENSEÑANZAS. RETRIB. BASICAS GRUPO A1,,3.0,1.0,0.0,0.0,0.0,0.0
,324,12001,OTRAS ENSEÑANZAS.  RETRIBUCIONES BÁSICAS  GRUPO A2.,,3.0,1.0,0.0,0.0,0.0,0.0
,324,12006,OTRAS ENSEÑANZAS. TRIENIOS.,,3.0,1.0,0.0,0.0,0.0,0.0
,324,12009,OTRAS ENSEÑANZAS. .OTRAS RETRIBUCIONES BÁSICAS.,,3.0,1.0,0.0,0.0,0.0,0.0
,324,12100,OTRAS ENSEÑANZAS. RETRIB. COMPL. DESTINO,,3.0,1.0,0.0,0.0,0.0,0.0
,324,12101,OTRAS ENSEÑANZAS. RETRIB. COMPL.ESPECIFICO,,3.0,1.0,0.0,0.0,0.0,0.0
,324,13000,OTRAS ENSEÑANZAS. .RETRIBU BÁSICAS LABORALES.,,3.0,1.0,49217.18,-12490.13,36727.05,35864.49
,324,13002,OTRAS ENSEÑANZAS. . OTRAS RETRIBU.PERSONAL LABORAL,,3.0,1.0,43453.06,-12414.34,31038.72,30112.87
,324,21200,OTRAS ENSEÑANZAS. REPARAC. Y  MANTENIMIENTO EDIF.,,3.0,2.0,4000.0,0.0,4000.0,2447.38
,324,22100,OTRAS ENSEÑANZAS. ENERGÍA ELECTRÍCA,,3.0,2.0,22300.0,0.0,22300.0,21427.26
,324,22609,CAMPAMENTO URBANO,,3.0,2.0,2500.0,0.0,2500.0,323.54
,324,22700,OTRAS ENSEÑANZAS. LIMPIEZA Y ASEO.,,3.0,2.0,2000.0,0.0,2000.0,0.0
,330,48900,SUBVENCIONES CONCEJALIA CULTURA,,3.0,4.0,44600.0,0.0,44600.0,39362.77
,332,62600,BIBLIOTECAS.EQUIPOS PARA PROCESOS DE INFORMACION,,332,62600,0.0,1119.26,1119.26,1119.26
,332,22699,BIBLIOTECAS MUNICIPALES. GASTOS DIVERSOS,,3.0,2.0,1000.0,0.0,1000.0,295.4
,332,62200,BIBLIOTECA.INV. REPOSICION EDIFICIOS Y CONSTRUCC.,,332,62200,0.0,0.0,0.0,0.0
,332,62500,LIBROS Y ENSERES BIBLIOTECA MUNICIPAL,,332,62500,4000.0,0.0,4000.0,2386.19
,332,63200,INVERSION EN EDIFICIOS Y OTRAS CONSTRUCCIONES,,332,63200,0.0,151803.85,151803.85,0.0
,334,21200,PROMOCIÓN CULTURAL. REPARAC. MANTEN. EDIFICIOS Y O.CONSTRUC,,3.0,2.0,5500.0,0.0,5500.0,4870.16
,334,22100,PROMOCIÓN CULTURAL.ENERGÍA ELECTRÍCA.,,3.0,2.0,26000.0,0.0,26000.0,17944.4
,334,22699,PROMOCIÓN CULTURAL. GASTOS DIVERSOS (SARC),,3.0,2.0,85000.0,0.0,85000.0,81848.95
,334,48100,PROMOCIÓN CULTURAL. PREMIOS Y BECAS DE ESTUDIO E INVESTIGA,,3.0,4.0,9000.0,0.0,9000.0,8167.01
,334,63200,INVERSION EN EDIFICIOS Y OTRAS .RECUPERACION ALJIBE,,334,63200,0.0,0.0,0.0,0.0
,335,21200,REPARAC. Y  MANTENIMIENTO TEATRO LICEO,,3.0,2.0,2500.0,0.0,2500.0,4124.69
,337,22612,ACTOS PARALELOS MUNDIAL MOTOCICLISMO,,3.0,2.0,20000.0,0.0,20000.0,21355.2
,338,20200,ARRENDAMIENTOS EDIFICIOS Y OTRAS CONSTR.,,3.0,2.0,30000.0,0.0,30000.0,28252.66
,338,22609,FESTEJOS POPULARES. ACTIVIDADES CULTURALES Y DEPORTIVAS,,3.0,2.0,85000.0,30000.0,115000.0,145090.49
,338,48100,FESTEJOS POPULARESPREMIOS Y BECAS DE ESTUDIO E INVESTIGACION,,3.0,4.0,5000.0,0.0,5000.0,3200.0
,338,62500,FIESTAS POPULARES Y FESTEJOS. MOBILIARIO,,338,62500,0.0,0.0,0.0,0.0
,339,22609,PROGRAMAS DE JUVENTUD,,3.0,2.0,38000.0,0.0,38000.0,15916.48
,340,48900,SUBVENCIONES CONCEJALIA DEPORTES,,3.0,4.0,134400.0,0.0,134400.0,132000.0
,341,62900,OTRAS INV NUEVAS ASOC AL FUNCIONAM OPERATIVO DE LOS SERV,,341,62900,0.0,8000.0,8000.0,8000.0
,341,22609,EMD Y MANTENIMIENTO INSTALACIONES,,3.0,2.0,51000.0,0.0,51000.0,48320.83
,341,22699,DEPORTES. GASTOS DIVERSOS,,3.0,2.0,36000.0,12000.0,48000.0,51260.54
,341,48100,DEPORTES.PREMIOS Y BECAS DE ESTUDIO E INVESTIGACION,,3.0,4.0,2400.0,0.0,2400.0,1500.0
,341,62300,"MAQUINARIA, INSTALACIONES TECNICAS Y UTILLAJE",,341,62300,0.0,0.0,0.0,0.0
,342,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC POLIDEPORTIVO,,3.0,2.0,3500.0,0.0,3500.0,9500.92
,342,22100,ENERGÍA ELECTRÍCA. POLIDEPORTIVO,,3.0,2.0,42000.0,0.0,42000.0,32760.64
,342,22102,INSTALACIONES DEPORTIVAS.GAS.,,3.0,2.0,5000.0,0.0,5000.0,3104.59
,342,22110,PRODUCTOS LIMPIEZA Y ASEO POLIDEPORTIVO-PISCINAS,,3.0,2.0,1000.0,0.0,1000.0,0.0
,342,22700,LIMPIEZA Y ASEO POLIDEPORTIVO,,3.0,2.0,15000.0,0.0,15000.0,6050.0
,342,62200,INVERSION NUEVA EDIFICIOS Y OTRAS CONSTRUCCIONES,,342,62200,0.0,17250.13,17250.13,0.0
,342,63200,INSTALACIONES DEPORTIVAS. INVER EDIFICIOS,,342,63200,19000.0,281200.0,300200.0,119491.44
,410,22100,AGRICULTURA.ENERGÍA ELECTRÍCA,,4.0,2.0,2500.0,0.0,2500.0,1109.55
,414,22699,AGRICULTURA Y MEDIO AMBIENTE. GASTOS DIVERSOS,,4.0,2.0,5000.0,0.0,5000.0,7698.16
,422,60001,INVERSION TERRENOS (MTRIO. HACIENDA),,422,60001,0.0,2065183.32,2065183.32,116419.76
,431,21200,COMERCIO. REPARAC. Y MANT.,,4.0,2.0,2500.0,0.0,2500.0,1127.76
,431,22100,COMERCIO.ENERGÍA ELECTRÍCA,,4.0,2.0,10000.0,0.0,10000.0,8326.95
,431,22699,COMERCIO. GASTOS DIVERSOS,,4.0,2.0,2000.0,0.0,2000.0,4888.14
,431,62200,COMERCIO.INVERSION NUEVA EDIFICIOS Y OTRAS CONSTRUCCIONES,,431,62200,0.0,0.0,0.0,0.0
,432,21200,REPARAC. Y MANT. ALBERGUE MUNICIPAL,,4.0,2.0,2500.0,0.0,2500.0,0.0
,432,22602,MATERIAL PROMOCION TURISTICA,,4.0,2.0,15000.0,0.0,15000.0,2300.0
,432,22699,GASTOS DIVERSOS TURISMO,,4.0,2.0,5000.0,0.0,5000.0,16375.19
,454,21000,CAMINOS VECINALES.REPAR. INFRAESTRUC Y BIENES NATUR,,4.0,2.0,15000.0,0.0,15000.0,15453.4
,454,61900,CAMINOS VECINALES. INVERSION EN REPARACIONES CAMINOS RURALES,,454,61900,60000.0,0.0,60000.0,59129.46
,912,10001,ORGANOS DE GOBIERNO.OTRAS REMUNERACIONES.,,9.0,1.0,5000.0,0.0,5000.0,366.95
,912,11000,ORGANOS DE GOBIERNO.RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,,9.0,1.0,22795.22,0.0,22795.22,19963.45
,912,11001,ÓRGANOS GOBIERNO. RETRIBUC COMPLEMENTARIAS PERSONAL EVENTUAL,,9.0,1.0,5096.28,0.0,5096.28,7024.74
,912,22601,ORGANOS DE GOBIERNO.ATENCIONES PROTOCOLARIAS Y REPRESENTATI,,9.0,2.0,10000.0,0.0,10000.0,1679.19
,912,22602,ORG. GOBIERNO.PUBLICIDAD GABINETE DE PRENSA Y COMUNICACIÓN,,9.0,2.0,41000.0,0.0,41000.0,10413.11
,912,23000,ORGANOS DE GOBIERNO.DIETAS DE CARGOS ELECTOS,,9.0,2.0,6000.0,0.0,6000.0,13.0
,912,23100,LOCOMOCIÓN ÓRGANOS DE GOBIERNO,,9.0,2.0,2000.0,0.0,2000.0,1004.98
,912,23300,ORGANOS DE GOBIERNO OTRAS INDEMNIZACIONES,,9.0,2.0,20000.0,0.0,20000.0,44227.0
,912,48900,ASIGNACION/AYUDA GRUPOS POLITICOS,,9.0,4.0,7000.0,0.0,7000.0,6800.0
,912,10000,ORGANOS DE GOBIERNO. RETRIB.BÁSICAS,,9.0,1.0,97598.06,0.0,97598.06,85557.21
,920,62300,"MAQUINARIA, INSTALACIONES TECNICAS Y UTILLAJE",,920,62300,2500.0,0.0,2500.0,2019.31
,920,62600,ADMIINISTRACION GENERAL. EQUIPOS PARA PROCESOS INFORMATICOS,,920,62600,10000.0,10000.0,20000.0,19852.87
,920,12000,ADMON. GRAL. RETRI BÁSICAS GRUPO A1,,9.0,1.0,29354.64,329.1,29683.74,29683.74
,920,12001,ADMINISTRACIÓN GRAL. RETRIB BÁSICAS GRUPO A2.,,9.0,1.0,25813.04,336.32,26149.36,26149.36
,920,12003,ADMINISTRACIÓN GRAL. RETRIB BÁSICAS GRUPO C1.,,9.0,1.0,88963.56,-7837.05,81126.51,80425.3
,920,12004,ADMINISTRACIÓN GRAL. RETRIB BÁSICAS GRUPO C2.,,9.0,1.0,50271.48,856.62,51128.1,51128.1
,920,12005,ADMINISTRACIÓN GENERAL. RETRIB BÁSICAS GRUPO E.,,9.0,1.0,23035.74,293.71,23329.45,23240.99
,920,12006,ADMINISTRACIÓN GENERAL.TRIENIOS.,,9.0,1.0,38696.0,508.77,39204.77,38587.76
,920,12009,ADMINSTRACIÓN GENERAL.OTRAS RETRIBUCIONES BÁSICAS.,,9.0,1.0,6000.0,-4000.0,2000.0,194.66
,920,12100,ADMINISTRACIÓN GENERAL.RETRIBUC. COMPLEMENTARIAS DESTINO,,9.0,1.0,141732.92,-757.24,140975.68,138534.1
,920,12101,ADMINISTRAICÓN GENERAL.RETRIB. COMPL. ESPECÍFICO,,9.0,1.0,256954.46,-2700.0,254254.46,252420.91
,920,13000,RET. BÁSICAS PERSONAL LABORAL FIJO ADM GENERAL,,9.0,1.0,103610.28,1744.5,105354.78,88621.56
,920,13002,OTRAS RETRIBUCIONES PERS.LABORAL FIJO ADM.GENERAL,,9.0,1.0,151065.32,2594.41,153659.73,133558.89
,920,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL ADM. GENERAL,,9.0,1.0,285000.0,68990.78,353990.78,282673.17
,920,15000,PRODUCTIVIDAD PERS. FUNCIONARIO ADMON. GRAL.,,9.0,1.0,10500.0,-95.0,10405.0,4959.57
,920,15100,GRATIFICACIONES,,9.0,1.0,133000.0,0.0,133000.0,124361.33
,920,16200,FORMACION Y PERFECCIONAMIENTO DEL PERSONAL,,9.0,1.0,5000.0,0.0,5000.0,800.0
,920,16205,ADMINISTRACIÓN GENERAL.SEGUROS,,9.0,1.0,15000.0,0.0,15000.0,12493.08
,920,20300,ADMI. GENERAL. ARRENDAMIENTO MAQU. INSTALAC. Y UTILL. GRAL.,,9.0,2.0,22000.0,0.0,22000.0,49379.47
,920,20400,ARRENDAMIENTO ELEMENTO DE TRANSPORTE (RENTING VEHIC),,9.0,2.0,5000.0,0.0,5000.0,4909.2
,920,21200,ADM.GRAL.REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,,9.0,2.0,10000.0,0.0,10000.0,20125.86
,920,21500,AMD GENERAL. MANT. Y REPARAC. MOBILIARIO Y ENSERES,,9.0,2.0,2500.0,0.0,2500.0,122.26
,920,21600,MANT. Y REPARAC. EQUIPOS INFORMATICOS ADMON. GRAL.,,9.0,2.0,23500.0,0.0,23500.0,29626.54
,920,22000,ADM.GRAL.MATERIAL DE OFICINA,,9.0,2.0,20000.0,0.0,20000.0,9728.87
,920,22001,ADM.GRAL LIBROS Y PRENSA,,9.0,2.0,2500.0,0.0,2500.0,1021.8
,920,22002,ADMINISTRACIÓN GENERALMATERIAL INFORMÁTICO NO INVENTARIABLE.,,9.0,2.0,7000.0,0.0,7000.0,3252.22
,920,22100,ADM.GRAL ENERGÍA ELECTRÍCA,,9.0,2.0,28000.0,0.0,28000.0,24473.5
,920,22103,ADM.GRAL COMBUSTIBLE Y CARBURANTES,,9.0,2.0,20000.0,0.0,20000.0,20615.17
,920,22110,ADM.GRAL PRODUCTOS DE LIMPIEZA Y ASEO.,,9.0,2.0,6500.0,0.0,6500.0,5163.15
,920,22200,ADM.GRALTELEFONICAS,,9.0,2.0,27000.0,0.0,27000.0,22661.86
,920,22201,ADM.GRAL.POSTALES,,9.0,2.0,14000.0,0.0,14000.0,15458.02
,920,22300,ADM.GRALTRANSPORTES,,9.0,2.0,500.0,0.0,500.0,0.0
,920,22400,ADM.GRAL. PRIMAS DE SEGUROS,,9.0,2.0,40000.0,0.0,40000.0,30625.71
,920,22603,"ADM.GRALPUBLICACIONES OFICIALES (BOP, DOG, ...)",,9.0,2.0,4000.0,0.0,4000.0,915.23
,920,22604,ADM.GRAL. GASTOS NOTARIALES Y REGISTRALES,,9.0,2.0,10000.0,0.0,10000.0,481.67
,920,22699,ADMINIS GENERAL. GASTOS DIVERSOS,,9.0,2.0,35000.0,0.0,35000.0,28097.72
,920,22700,LIMPIEZA Y ASEO.,,9.0,2.0,0.0,0.0,0.0,0.0
,920,22707,ADM.GRAL ASESORAMIENTO JURÍDICO,,9.0,2.0,7500.0,0.0,7500.0,32242.82
,920,23020,ADM.GRAL.DIETAS DEL PERSONAL,,9.0,2.0,500.0,0.0,500.0,425.97
,920,23120,ADMINISTRACIÓN GENERAL. LOCOMOCIÓN,,9.0,2.0,1000.0,0.0,1000.0,412.16
,920,35200,ADMINSTRACION GENERAL INTERESES,,9.0,3.0,2000.0,0.0,2000.0,0.0
,920,46600,TRANSFERENICAS FEDERACION MUNICIPIOS,,9.0,4.0,2200.0,0.0,2200.0,2202.34
,920,46700,TRANFERENICAS A CONSORCIOS,,9.0,4.0,3600.0,0.0,3600.0,0.0
,920,48100,ADMINISTRACION GEN. PREMIOS Y BECAS,,9.0,4.0,6500.0,10400.0,16900.0,13000.0
,920,62500,ADMIINISTRACION GENERAL. MOBILIARIO Y ENSERES,,920,62500,2500.0,0.0,2500.0,2278.55
,920,63300,"MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE.",,920,63300,0.0,0.0,0.0,0.0
,920,83000,ADMIINISTRACION GENERAL. PRESTAMOS PERSONAL,,9.0,8.0,30000.0,0.0,30000.0,15408.3
,922,22705,PROCESOS ELECTORALES,,9.0,2.0,2500.0,0.0,2500.0,0.0
,932,22500,TRIBUTOS,,9.0,2.0,150000.0,0.0,150000.0,70159.72
,932,22708,SERVICIOS DE RECAUDACION,,9.0,2.0,70000.0,0.0,70000.0,135901.08
,933,63200,GESTGION DEL PATRIMONIO.NVERSION EN EDIFICIOS Y OTRAS CONST,,933,63200,220648.07,0.0,220648.07,0.0
,934,35900,OTROS GASTOS FINANCIEROS,,9.0,3.0,5000.0,0.0,5000.0,6999.29
,942,46300,TRANSFERENCIAS MANCOMUNIDAD HOYA BUÑOL,,9.0,4.0,15000.0,0.0,15000.0,12515.58
,942,46301,TRANSF. MANCOMUNIDAD ESC. TALLER,,9.0,4.0,0.0,0.0,0.0,0.0
