#Ejercicio,Org.,Econ.,Denominación,Previsiones Iniciales,Modificaciones de previsiones,Previsiones Definitivas,Derechos reconocidos
2014.0,,45080,DE LA ADMON. GRAL. C.V. CONS. TURISMO (ORIENT. TURISTICA),0.0,0.0,0.0,68777.77
2014.0,,453,"DE SOC MERC, ENT PÚB EMPR Y OTROS ORG PÚB DEPEN DE CC.AA",0.0,0.0,0.0,0.0
2014.0,,46100,"DIPUTAC. PROVINCIAL CULTURA/BIENESTAR SOCIAL (JUVENT., SARC.",50000.0,20280.0,70280.0,14880.0
2014.0,,46202,OTRAS SUBVENCIONES DIPUTACION PROVINCIAL,0.0,0.0,0.0,34155.0
2014.0,,46300,TRANSFERENCIAS MANCOMUNIDAD HOYA BUÑOL,0.0,0.0,0.0,0.0
2014.0,,47000,APORT.EMPRESAS PRIVADAS (MUNDIAL),0.0,0.0,0.0,0.0
2014.0,,48001,DE FAMILIAS E INSTITUCIONES (ENTS BANCARIAS),0.0,0.0,0.0,458.97
2014.0,,48002,TRANSFERENCIAS CORRIENTES. OTROS,0.0,0.0,0.0,927.58
2014.0,,48004,DONACIONES,0.0,0.0,0.0,0.0
2014.0,,52000,INTERESES EN CUENTAS CORRIENTES,10000.0,0.0,10000.0,19199.85
2014.0,,54200,PRODUCTO ARRENDAMIENTOS FINCAS RUSTICAS,21863.38,0.0,21863.38,32115.86
2014.0,,55000,DE CONCESIONES ADMTIVAS CON CONTRAPRESTACIÓN PERIÓDICA,0.0,0.0,0.0,770.0
2014.0,,55500,EXPLOTACION CANTERAS,0.0,0.0,0.0,0.0
2014.0,,55900,OTROS (CANONES),40000.0,0.0,40000.0,30000.0
2014.0,,60000,ENAJENACION SOLARES,220648.07,1674078.08,1894726.15,0.0
2014.0,,60100,ENAJENACION FINCAS RUSTICAS,0.0,0.0,0.0,0.0
2014.0,,60200,PARCELAS SOBRANTES VIA PUBLICA,0.0,0.0,0.0,0.0
2014.0,,72000,TRANSFERENCIAS DE CAPITAL DEL ESTADO,0.0,0.0,0.0,0.0
2014.0,,75000,SUBVENCION GENERALITAT,0.0,0.0,0.0,196502.28
2014.0,,75001,CONSELLERIA (PLAN MEJORA MUNICIPIOS C.V.),0.0,0.0,0.0,0.0
2014.0,,75003,TRANSFERENCIAS DE CAPITAL DE LA CCAA EN MATERIA DE EDUCACION,0.0,0.0,0.0,0.0
2014.0,,75060,OTRAS TRANSF DE CAPITAL EN CUMP DE CONV SUSCRITOS CON LA C.A,0.0,39803.52,39803.52,0.0
2014.0,,76100,TRANSFERENCIAS DE CAPITAL DE DIPUTACIÓN.,0.0,457568.52,457568.52,225197.36
2014.0,,76104,TRANSFERENCIAS DE CAPITAL,0.0,0.0,0.0,0.0
2014.0,,76300,DE MANCOMUNIDADES DE MUNICIPIOS,0.0,0.0,0.0,0.0
2014.0,,77000,TRANSFERENCIA CAPITAL EMPRESAS PRIVADAS,0.0,0.0,0.0,0.0
2014.0,,78000,TRANSFERENCIA FAMILIAS E  INST. SIN FINES LUCRO,0.0,0.0,0.0,0.0
2014.0,,83000,REINTEGRO DE PRÉSTAMOS AL PERSONAL,30000.0,0.0,30000.0,14381.01
2014.0,,87000,REMANENTE DE TESORERIA,0.0,170000.0,170000.0,0.0
2014.0,,87010,APLICACION FINANCIACION INCORPORAC CREDITO (RTE. TES. GFA),0.0,1318991.38,1318991.38,0.0
2014.0,,911,PRÉSTAMOS RECIBIDOS A L/P DE ENTES DEL SECTOR PÚBLICO.,0.0,0.0,0.0,0.0
2014.0,,91100,PRÉSTAMOS RECIBIDOS A L/P DE ENTES DEL SECTOR PÚBLICO.,0.0,0.0,0.0,0.0
2014.0,,91101,PRÉSTAMOS INVERSIONES LARGO PLAZO,0.0,0.0,0.0,0.0
#,,,TOTAL,7011565.4,3693431.9,10704997.3,8320519.71
